Category,Message,word_count,uppercase_word_count,unique_word_count,character_count,letter_count,flagged_word_count,flagged_bigrams_count,digit_count,links_count,free_count,special_count
spam,"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer",27,4,27,167,107,3,0,26,0,0,0
ham,K.:)do it at evening da:)urgent:),5,0,5,33,22,0,0,0,0,0,0
ham,Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!,19,0,19,101,79,0,0,0,0,0,0
ham,Mm have some kanji dont eat anything heavy ok,9,0,9,45,37,0,0,0,0,0,0
ham,Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.,28,1,23,124,94,1,0,0,0,0,0
ham,Lol that's different. I don't go trying to find every real life photo you ever took.,16,1,16,84,65,0,0,0,0,0,0
ham,I dont thnk its a wrong calling between us,9,1,9,42,34,0,0,0,0,0,0
ham,K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.,18,2,18,78,58,0,0,0,0,0,0
ham,Aiyah e rain like quite big leh. If drizzling i can at least run home.,15,0,15,70,54,0,0,0,0,0,0
ham,I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?,24,2,22,121,90,0,0,1,0,0,1
ham,Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.,16,0,15,81,59,0,0,0,0,0,0
ham,"Greetings me, ! Consider yourself excused.",5,0,5,42,34,0,0,0,0,0,0
ham,No drama Pls.i have had enough from you and family while i am struggling in the hot sun in a strange place.No reason why there should be an ego of not going 'IF NOT INVITED' when actually its necessity to go.wait for very serious reppurcussions.,45,3,43,245,195,0,0,0,0,0,0
ham,they released another Italian one today and it has a cosign option,12,0,12,66,55,0,0,0,0,0,0
ham,"You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget",29,1,24,139,109,1,0,0,0,0,0
spam,WINNER! As a valued network customer you hvae been selected to receive a £900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,24,2,22,149,97,1,0,24,0,0,0
ham,HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt;#&gt; .Call Ms.Suman  &lt;#&gt;  for Telephonic interview -via Indyarocks.com,19,2,17,167,130,1,0,0,1,0,0
ham,Dai what this da.. Can i send my resume to this id.,12,0,11,51,37,0,0,0,0,0,0
ham,"I know where the  &lt;#&gt;  is, I'll be there around 5",11,1,11,55,35,0,0,1,0,0,0
ham,Yup i've finished c ü there...,6,0,6,30,21,0,0,0,0,0,0
ham,Remember to ask alex about his pizza,7,0,7,36,30,0,0,0,0,0,0
ham,No da..today also i forgot..,5,0,5,28,20,0,0,0,0,0,0
ham,"Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry",62,4,49,306,230,1,0,0,0,0,0
ham,Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up,40,1,30,202,161,0,0,0,0,0,0
ham,"Hello, my boytoy! I made it home and my constant thought is of you, my love. I hope your having a nice visit but I can't wait till you come home to me ...*kiss*",34,3,28,160,117,0,0,0,0,0,0
ham,Congrats kano..whr s the treat maga?,6,0,6,36,28,0,0,0,0,0,0
ham,Who u talking about?,4,0,4,20,16,0,0,0,0,0,0
ham,Yup...,1,0,1,6,3,0,0,0,0,0,0
ham,Ok...,1,0,1,5,2,0,0,0,0,0,0
ham,"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon...",32,4,28,150,104,0,0,5,0,0,0
ham,Yunny i'm walking in citylink now ü faster come down... Me very hungry...,13,0,13,73,54,1,0,0,0,0,0
ham,Er yep sure. Props?,4,0,4,19,14,0,0,0,0,0,0
ham,"Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc",30,0,27,153,115,1,0,1,0,0,0
spam,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,32,4,26,158,105,5,1,17,0,2,2
ham,Ok ill send you with in  &lt;DECIMAL&gt;  ok.,8,0,7,45,31,0,0,0,0,0,0
ham,Bognor it is! Should be splendid at this time of year.,11,0,11,54,42,0,0,0,0,0,0
ham,Yes.i'm in office da:),4,0,4,22,15,0,0,0,0,0,0
ham,"Sorry, I'll call later",4,0,4,22,17,1,0,0,0,0,0
ham,Joy's father is John. Then John is the NAME of Joy's father. Mandan,13,1,9,67,51,0,0,0,0,0,0
ham,Ok. I only ask abt e movie. U wan ktv oso?,11,2,11,42,29,0,0,0,0,0,0
ham,Misplaced your number and was sending texts to your old number. Wondering why i've not heard from you this year. All the best in your mcat. Got this number from my atlanta friends,33,0,27,179,143,0,0,0,0,0,0
ham,"Sorry, I'll call later",4,0,4,22,17,1,0,0,0,0,0
ham,Dunno lei... I might b eatin wif my frens... If ü wan to eat then i wait 4 ü lar,20,1,18,80,54,0,0,1,0,0,0
ham,"Sorry, I'll call later",4,0,4,22,17,1,0,0,0,0,0
spam,FREE entry into our £250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,18,4,18,99,66,3,0,10,1,1,0
ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",29,10,26,163,120,0,0,0,0,0,0
ham,Do u noe how 2 send files between 2 computers?,10,0,9,46,34,0,0,2,0,0,0
ham,"Mmmmm ... I loved waking to your words this morning ! I miss you too, my Love. I hope your day goes well and you are happy. I wait for us to be together again",33,4,27,158,117,0,0,0,0,0,0
ham,jay says he'll put in  &lt;#&gt;,6,0,6,32,20,0,0,0,0,0,0
ham,Can you just come in for a sec? There's somebody here I want you to see,16,1,15,71,54,0,0,0,0,0,0
ham,So the sun is anti sleep medicine.,7,0,7,34,27,0,0,0,0,0,0
ham,What's happening with you. Have you gotten a job and have you begun registration for permanent residency,17,0,14,104,86,0,0,0,0,0,0
ham,Yup ok...,2,0,2,9,5,0,0,0,0,0,0
ham,Glad it went well :) come over at 11 then we'll have plenty of time before claire goes to work.,19,0,18,95,70,0,0,2,0,0,0
ham,Ok enjoy . R u there in home.,7,1,7,29,20,0,0,0,0,0,0
ham,"Can you pls pls send me a mail on all you know about relatives coming to deliver here? All you know about costs, risks, benefits and anything else. Thanks.",29,0,23,155,122,0,0,0,0,0,0
ham,You do what all you like,6,0,5,24,19,0,0,0,0,0,0
ham,That's y we haf to combine n c how lor...,10,0,10,41,28,0,0,0,0,0,0
ham,The monthly amount is not that terrible and you will not pay anything till 6months after finishing school.,18,0,17,106,87,0,0,1,0,0,0
ham,Hmmm:)how many players selected?,4,0,4,32,26,0,0,0,0,0,0
ham,"They said if its gonna snow, it will start around 8 or 9 pm tonite! They are predicting an inch of accumulation.",22,0,21,112,86,0,0,2,0,0,0
ham,I dont. Can you send it to me. Plus how's mode.,11,1,11,47,33,0,0,0,0,0,0
ham,Aiyo please ü got time meh.,6,0,6,27,21,0,0,0,0,0,0
ham,Package all your programs well,5,0,5,30,26,0,0,0,0,0,0
ham,"She is our sister.. She belongs 2 our family.. She is d hope of tomorrow.. Pray 4 her,who was fated 4 d Shoranur train incident. Lets hold our hands together &amp; fuelled by love &amp; concern prior 2 her grief &amp; pain. Pls join in dis chain &amp; pass it. STOP VIOLENCE AGAINST WOMEN.",54,4,43,289,213,0,0,4,0,0,0
ham,So are you guys asking that i get that slippers again or its gone with last year,17,0,16,80,64,0,0,0,0,0,0
ham,Company is very good.environment is terrific and food is really nice:),11,0,9,70,57,0,0,0,0,0,0
spam,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk",11,0,11,101,66,0,0,15,2,0,1
ham,Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!,24,0,22,122,97,0,0,0,0,0,0
ham,Yup but not studying surfing lor. I'm in e lazy mode today.,12,0,12,59,45,0,0,0,0,0,0
ham,Please sen :)my kind advice :-)please come here and try:-),10,0,9,58,41,0,0,0,0,0,0
ham,I'm done. C ü there.,5,1,5,20,13,0,0,0,0,0,0
ham,"Oh fine, I'll be by tonight",6,0,6,27,20,0,0,0,0,0,0
ham,Ü give me some time to walk there.,8,1,8,34,26,0,0,0,0,0,0
ham,I'll reach in ard 20 mins ok...,7,0,7,31,19,0,0,2,0,0,0
spam,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",24,5,24,156,106,3,0,19,0,2,1
ham,Fuck babe ... What happened to you ? How come you never came back?,12,0,11,66,48,0,0,0,0,0,0
spam,This message is brought to you by GMW Ltd. and is not connected to the,15,1,13,70,55,0,0,0,0,0,0
ham,"Some friends want me to drive em someplace, probably take a while",12,0,12,65,53,0,0,0,0,0,0
ham,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,22,2,22,95,66,0,0,1,0,0,0
ham,Are you still getting the goods.,6,0,6,32,26,0,0,0,0,0,0
ham,And maybe some pressies,4,0,4,23,20,0,0,0,0,0,0
ham,"Yeah I am, so I'll leave maybe 7ish?",8,1,8,36,25,0,0,1,0,0,0
ham,K..k..i'm also fine:)when will you complete the course?,8,0,8,55,40,0,0,0,0,0,0
ham,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",28,0,16,140,100,0,0,1,0,0,0
ham,I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.,31,3,25,144,107,0,0,0,0,0,0
ham,You in your room? I need a few,8,1,8,30,22,0,0,0,0,0,0
ham,I dont want to hear anything,6,1,6,28,23,0,0,0,0,0,0
ham,Hey. For me there is no leave on friday. Wait i will ask my superior and tell you..,18,0,18,83,62,0,0,0,0,0,0
ham,Ultimately tor motive tui achieve korli.,6,0,6,40,34,0,0,0,0,0,0
ham,From 5 to 2 only my work timing.,8,0,8,32,22,0,0,2,0,0,0
ham,… and don‘t worry we‘ll have finished by march … ish!,11,0,10,53,38,0,0,0,0,0,0
ham,"The house is on the water with a dock, a boat rolled up with a newscaster who dabbles in jazz flute behind the wheel",24,0,19,116,92,0,0,0,0,0,0
spam,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",26,2,26,160,105,2,0,21,0,0,0
spam,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,30,2,25,153,119,1,0,3,0,2,0
ham,Now thats going to ruin your thesis!,7,0,7,36,29,1,0,0,0,0,0
ham,In sch but neva mind u eat 1st lor..,9,0,9,36,25,0,0,1,0,0,0
ham,Hey whats up? U sleeping all morning?,7,1,7,37,29,0,0,0,0,0,0
ham,Erm. I thought the contract ran out the4th of october.,10,1,10,54,42,0,0,1,0,0,0
ham,I dunno until when... Lets go learn pilates...,8,1,8,46,33,0,0,0,0,0,0
spam,U are subscribed to the best Mobile Content Service in the UK for £3 per ten days until you send STOP to 83435. Helpline 08706091795.,25,3,23,133,89,0,0,17,0,0,0
ham,Yup i'm elaborating on the safety aspects and some other issues..,11,0,11,65,52,0,0,0,0,0,0
spam,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs £1.50 each",27,7,23,130,84,5,0,13,0,3,0
ham,"Goodmorning, today i am late for 1hr.",7,0,7,37,28,0,0,1,0,0,0
ham,Hi happy birthday. Hi hi hi hi hi hi hi,10,0,3,39,29,0,0,0,0,0,0
ham,I will be outside office take all from there,9,1,9,44,36,0,0,0,0,0,0
ham,If you don't respond imma assume you're still asleep and imma start calling n shit,15,0,14,82,66,0,0,0,0,0,0
ham,"Aight, see you in a bit",6,0,6,23,17,0,0,0,0,0,0
ham,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:),27,0,24,155,123,1,0,0,0,0,0
spam,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p,25,1,23,153,109,3,0,11,0,0,1
ham,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.,32,3,29,153,115,0,0,1,0,0,0
ham,Still work going on:)it is very small house.,8,0,8,44,34,0,0,0,0,0,0
ham,"My friend just got here and says he's upping his order by a few grams (he's got $ &lt;#&gt; ), when can you get here?",23,0,20,117,81,0,0,0,0,0,0
ham,Tmr timin still da same wat cos i got lesson until 6...,12,0,12,55,40,0,0,1,0,0,0
ham,"That‘s the thing with apes, u can fight to the death to keep something, but the minute they have it when u let go, thats it!",26,0,21,124,94,0,0,0,0,0,0
spam,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277. £1.50 SP:Tyrone,26,2,26,136,97,2,0,8,0,0,0
ham,No i'm not gonna be able to. || too late notice. || i'll be home in a few weeks anyway. || what are the plans,22,0,21,109,74,0,0,0,0,0,0
ham,"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",13,0,12,65,44,0,0,0,0,0,0
ham,Okie... Thanx...,2,0,2,16,9,0,0,0,0,0,0
ham,"Gosh that , what a pain. Spose I better come then.",10,1,10,50,37,0,0,0,0,0,0
ham,"As usual..iam fine, happy &amp; doing well..:)",7,0,7,46,31,0,0,0,0,0,0
ham,Okie,1,0,1,4,4,0,0,0,0,0,0
ham,So when you gonna get rimac access,7,0,7,34,28,0,0,0,0,0,0
ham,Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?,18,0,18,95,71,0,0,4,0,0,0
ham,You call times job today ok umma and ask them to speed up,13,0,13,57,45,1,0,0,0,0,0
ham,HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!,28,27,27,132,98,0,0,2,0,0,0
ham,R U &SAM P IN EACHOTHER. IF WE MEET WE CAN GO 2 MY HOUSE,15,14,14,56,39,0,0,1,0,0,0
ham,:-) yeah! Lol. Luckily i didn't have a starring role like you!,11,0,11,62,44,0,0,0,0,0,0
ham,Hello madam how are you ?,5,0,5,25,19,0,0,0,0,0,0
ham,"Awesome, text me when you're restocked",6,0,6,38,31,1,0,0,0,0,0
ham,"As usual..iam fine, happy &amp; doing well..:)",7,0,7,46,31,0,0,0,0,0,0
spam,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a £250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop£1.50/week,28,0,23,154,104,1,0,15,1,0,1
ham,Yes. It's all innocent fun. O:-),6,1,6,32,21,0,0,0,0,0,0
ham,Thanks for sending this mental ability question..,7,0,7,49,41,0,0,0,0,0,0
ham,"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know.",52,3,37,243,185,0,0,0,0,0,0
ham,2marrow only. Wed at  &lt;#&gt;  to 2 aha.,8,0,8,42,24,0,0,2,0,0,0
ham,I went to ur hon lab but no one is there.,11,1,11,41,30,0,0,0,0,0,0
ham,I cant pick the phone right now. Pls send a message,11,1,11,51,40,1,0,0,0,0,0
ham,Hey pple...$700 or $900 for 5 nights...Excellent location wif breakfast hamper!!!,11,0,11,81,53,0,0,7,0,0,0
spam,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,26,1,24,173,117,1,0,24,0,0,1
ham,How come?,2,0,2,9,7,0,0,0,0,0,0
ham,Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?,28,0,26,136,103,0,0,0,0,0,0
ham,Ok lor...,2,0,2,9,5,0,0,0,0,0,0
ham,I'm coming home 4 dinner.,5,0,5,25,18,0,0,1,0,0,0
ham,S da..al r above  &lt;#&gt;,5,1,5,27,15,0,0,0,0,0,0
spam,"FREE RING TONE just text ""POLYS"" to 87131. Then every week get a new tone. 0870737910216yrs only £1.50/wk.",18,4,17,106,60,3,0,21,0,1,1
ham,Unni thank you dear for the recharge..Rakhesh,7,0,7,45,37,0,0,0,0,0,0
ham,I know I'm lacking on most of this particular dramastorm's details but for the most part I'm not worried about that,21,1,19,115,92,0,0,0,0,0,0
ham,Haha... They cant what... At the most tmr forfeit... haha so how?,12,0,11,65,44,0,0,0,0,0,0
ham,"Hey there! Glad u r better now. I hear u treated urself to a digi cam, is it good? We r off at 9pm. Have a fab new year, c u in coupla wks!",34,1,30,139,98,2,0,1,0,0,0
ham,No way I'm going back there!,6,0,6,28,21,0,0,0,0,0,0
spam,"URGENT! Your mobile No 077xxx WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",26,5,26,153,88,4,0,31,0,0,2
ham,I WILL CAL YOU SIR. In meeting,7,5,7,30,23,0,0,0,0,0,0
ham,"That's what I love to hear :V see you sundayish, then",11,2,11,53,40,0,0,0,0,0,0
ham,"Sorry da thangam, very very sorry i am held up with prasad.",12,0,10,59,46,0,0,0,0,0,0
ham,Tiwary to rcb.battle between bang and kochi.,7,0,7,44,36,0,0,0,0,0,0
ham,Thank god they are in bed!,6,0,6,26,20,0,0,0,0,0,0
ham,No I don't have cancer. Moms making a big deal out of a regular checkup aka pap smear,18,1,17,85,66,0,0,0,0,0,0
ham,Am in gobi arts college,5,0,5,23,19,0,0,0,0,0,0
ham,Why she wants to talk to me,7,0,6,27,21,0,0,0,0,0,0
ham,Pandy joined 4w technologies today.he got job..,7,0,7,47,37,0,0,1,0,0,0
spam,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",25,3,24,146,97,2,0,18,0,0,1
ham,"They can try! They can get lost, in fact. Tee hee",11,0,9,49,36,0,0,0,0,0,0
ham,Hi! You just spoke to MANEESHA V. We'd like to know if you were satisfied with the experience. Reply Toll Free with Yes or No.,25,2,22,126,97,1,0,0,0,1,0
ham,My friends use to call the same.,7,0,7,32,25,1,0,0,0,0,0
ham,"Sorry, I'll call later",4,0,4,22,17,1,0,0,0,0,0
ham,"Em, its olowoyey@ usc.edu have a great time in argentina. Not sad about secretary, everything is a blessing",18,0,17,107,85,0,0,0,0,0,1
ham,"It,,s a taxt massage....tie-pos argh ok! Lool!",7,0,7,46,31,0,0,0,0,0,0
ham,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls.",19,0,18,96,66,0,0,0,0,0,0
ham,"You might want to pull out more just in case and just plan on not spending it if you can, I don't have much confidence in derek and taylor's money management",31,1,27,157,124,1,0,0,0,0,0
ham,Do you like shaking your booty on the dance floor?,10,0,10,50,40,0,0,0,0,0,0
ham,"Text me when you get off, don't call, my phones having problems",12,0,12,63,49,2,0,0,0,0,0
ham,No need for the drug anymore.,6,0,6,29,23,0,0,0,0,0,0
ham,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..,16,0,14,87,65,1,0,0,0,0,0
ham,Its sarcasm.. .nt scarcasim,4,0,4,27,21,0,0,0,0,0,0
